Name: CCTV1, URL: http://58.19.43.46:9901/tsfile/live/1020_1.m3u8$订阅源, Date: None, Delay: 1397 ms, Speed: 0.03 M/s, Resolution: None
Name: 深圳卫视, URL: http://home.dzlove.top:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 3019 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: http://61.136.172.236:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 735 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://ott.eonn.cn:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 2170 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: http://112.74.115.68:35455/itv/1000000005000265028.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1394 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: http://221.0.78.198:1681/hls/10235/index.m3u8$订阅源, Date: None, Delay: 1152 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://123.129.70.178:9901/tsfile/live/0126_1.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://gmxw.7766.org:808/hls/45/index.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 浙江卫视, URL: http://61.138.128.226:19901/tsfile/live/1044_1.m3u8$订阅源, Date: None, Delay: 712 ms, Speed: 0.02 M/s, Resolution: None
Name: 浙江卫视, URL: http://58.19.43.46:9901/tsfile/live/1037_1.m3u8$订阅源, Date: None, Delay: 1397 ms, Speed: 0.03 M/s, Resolution: None
Name: 浙江卫视, URL: http://58.17.48.228:808/hls/32/index.m3u8$订阅源, Date: None, Delay: 370 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://home.wwang.pw:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1005 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$订阅源, Date: None, Delay: 4 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$订阅源, Date: None, Delay: 160 ms, Speed: 0.04 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://3501776.xyz:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1127 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://bg5aqv.top:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 887 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://zhfivel02.cztv.com/channel01/1080p.m3u8?auth_key=2524708799-0-0-adde67b1b344fdd5e512f30a4ae31915$订阅源, Date: None, Delay: 10 ms, Speed: 11.18 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://111.61.236.247:9081/hls/25/index.m3u8$订阅源, Date: None, Delay: 731 ms, Speed: 0.03 M/s, Resolution: None
Name: 浙江卫视, URL: http://2000.run:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 391 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://202.100.46.58:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 996 ms, Speed: 0.04 M/s, Resolution: None
Name: 浙江卫视, URL: http://113.140.86.162:8009/hls/34/index.m3u8$订阅源, Date: None, Delay: 737 ms, Speed: 0.11 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://110.53.52.63:8888/newlive/live/hls/23/live.m3u8$订阅源, Date: None, Delay: 1182 ms, Speed: 0.11 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://www.terrykang.xyz:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://dsm.huarunguoji.top:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1423 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://116.9.204.242:9901/tsfile/live/0122_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 263 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: 浙江卫视, URL: http://146.235.213.45:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1474 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://58.220.219.14:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 浙江卫视, URL: http://li0580.top:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 431 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://60.223.224.176:8888/newlive/live/hls/23/live.m3u8$订阅源, Date: None, Delay: 495 ms, Speed: 0.04 M/s, Resolution: None
Name: 浙江卫视, URL: http://183.11.239.36:808/hls/37/index.m3u8$订阅源, Date: None, Delay: 1991 ms, Speed: 0.01 M/s, Resolution: None
Name: 浙江卫视, URL: http://1.itv.nctv.top:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 365 ms, Speed: 0.01 M/s, Resolution: None
Name: 浙江卫视, URL: http://112.46.85.60:8009/hls/34/index.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://58.17.116.69:9908/tsfile/live/0001_20.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 浙江卫视, URL: http://home.dzlove.top:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 3019 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://183.94.1.118:8801/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://ott.eonn.cn:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 2170 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://61.136.172.236:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 735 ms, Speed: 0.00 M/s, Resolution: None
Name: 浙江卫视, URL: http://112.74.115.68:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1394 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 浙江卫视, URL: http://121.33.239.242:9901/tsfile/live/0016_1.m3u8$订阅源, Date: None, Delay: 835 ms, Speed: 0.03 M/s, Resolution: None
Name: 浙江卫视, URL: http://123.129.70.178:9901/tsfile/live/0124_1.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 江苏卫视, URL: http://58.19.43.46:9901/tsfile/live/1038_1.m3u8$订阅源, Date: None, Delay: 1397 ms, Speed: 0.03 M/s, Resolution: None
Name: 江苏卫视, URL: http://61.138.128.226:19901/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: 712 ms, Speed: 0.02 M/s, Resolution: None
Name: 江苏卫视, URL: http://123.182.60.29:9002/hls/27/index.m3u8$订阅源, Date: None, Delay: 758 ms, Speed: 0.07 M/s, Resolution: 720x576
Name: 江苏卫视, URL: http://110.53.52.63:8888/newlive/live/hls/21/live.m3u8$订阅源, Date: None, Delay: 610 ms, Speed: 0.10 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://home.wwang.pw:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1005 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://3501776.xyz:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1127 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://bg5aqv.top:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 887 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://111.61.236.247:9081/hls/26/index.m3u8$订阅源, Date: None, Delay: 731 ms, Speed: 0.03 M/s, Resolution: None
Name: 江苏卫视, URL: http://2000.run:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 391 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://202.100.46.58:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 996 ms, Speed: 0.04 M/s, Resolution: None
Name: 江苏卫视, URL: http://113.140.86.162:8009/hls/33/index.m3u8$订阅源, Date: None, Delay: 737 ms, Speed: 0.11 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://www.terrykang.xyz:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://dsm.huarunguoji.top:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1423 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://tvpull.careryun.com/tv/jsws.m3u8$订阅源, Date: None, Delay: 1050 ms, Speed: 1.42 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://116.9.204.242:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 263 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: 江苏卫视, URL: http://146.235.213.45:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1474 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://58.220.219.14:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 江苏卫视, URL: http://li0580.top:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 431 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=jsws$订阅源, Date: None, Delay: 118 ms, Speed: 0.96 M/s, Resolution: 1280x720
Name: 江苏卫视, URL: http://60.223.224.176:8888/newlive/live/hls/21/live.m3u8$订阅源, Date: None, Delay: 495 ms, Speed: 0.04 M/s, Resolution: None
Name: 江苏卫视, URL: http://183.11.239.36:808/hls/38/index.m3u8$订阅源, Date: None, Delay: 1991 ms, Speed: 0.01 M/s, Resolution: None
Name: 江苏卫视, URL: http://1.itv.nctv.top:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 365 ms, Speed: 0.01 M/s, Resolution: None
Name: 江苏卫视, URL: http://112.46.85.60:8009/hls/33/index.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://gf.you123.fun:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 江苏卫视, URL: http://58.17.116.69:9908/tsfile/live/0001_21.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 江苏卫视, URL: http://home.dzlove.top:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 3019 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://183.94.1.118:8801/tsfile/live/0127_1.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://61.136.172.236:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 735 ms, Speed: 0.00 M/s, Resolution: None
Name: 江苏卫视, URL: http://ott.eonn.cn:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 2170 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://z.b.bkpcp.top/m.php?id=jsws$订阅源, Date: None, Delay: 219 ms, Speed: 2.09 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://112.74.115.68:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1394 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 江苏卫视, URL: http://123.129.70.178:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 江苏卫视, URL: http://121.33.239.242:9901/tsfile/live/0135_2.m3u8$订阅源, Date: None, Delay: 835 ms, Speed: 0.03 M/s, Resolution: None
Name: 湖南卫视, URL: http://61.138.128.226:19901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 712 ms, Speed: 0.02 M/s, Resolution: None
Name: 湖南卫视, URL: http://58.19.43.46:9901/tsfile/live/1036_1.m3u8$订阅源, Date: None, Delay: 1397 ms, Speed: 0.03 M/s, Resolution: None
Name: 湖南卫视, URL: http://58.17.48.228:808/hls/31/index.m3u8$订阅源, Date: None, Delay: 370 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 720x576
Name: 湖南卫视, URL: http://home.wwang.pw:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1005 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://3501776.xyz:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1127 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://bg5aqv.top:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 887 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://111.61.236.247:9081/hls/24/index.m3u8$订阅源, Date: None, Delay: 731 ms, Speed: 0.03 M/s, Resolution: None
Name: 湖南卫视, URL: http://2000.run:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 391 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://202.100.46.58:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 996 ms, Speed: 0.04 M/s, Resolution: None
Name: 湖南卫视, URL: http://113.140.86.162:8009/hls/32/index.m3u8$订阅源, Date: None, Delay: 737 ms, Speed: 0.11 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://110.53.52.63:8888/newlive/live/hls/22/live.m3u8$订阅源, Date: None, Delay: 1182 ms, Speed: 0.11 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://tvpull.careryun.com/tv/cn_hunws.m3u8$订阅源, Date: None, Delay: 1050 ms, Speed: 1.42 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://www.terrykang.xyz:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://dsm.huarunguoji.top:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1423 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://116.9.204.242:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 263 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: 湖南卫视, URL: http://146.235.213.45:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1474 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://58.220.219.14:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 湖南卫视, URL: http://li0580.top:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 431 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://60.223.224.176:8888/newlive/live/hls/22/live.m3u8$订阅源, Date: None, Delay: 495 ms, Speed: 0.04 M/s, Resolution: None
Name: 湖南卫视, URL: http://183.11.239.36:808/hls/36/index.m3u8$订阅源, Date: None, Delay: 1991 ms, Speed: 0.01 M/s, Resolution: None
Name: 湖南卫视, URL: http://1.itv.nctv.top:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 365 ms, Speed: 0.01 M/s, Resolution: None
Name: 湖南卫视, URL: http://gf.you123.fun:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 湖南卫视, URL: http://home.dzlove.top:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 3019 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://183.94.1.118:8801/tsfile/live/0128_1.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://61.136.172.236:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 735 ms, Speed: 0.00 M/s, Resolution: None
Name: 湖南卫视, URL: http://ott.eonn.cn:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 2170 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://112.74.115.68:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1394 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 湖南卫视, URL: http://121.33.239.242:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 835 ms, Speed: 0.03 M/s, Resolution: None
Name: 湖南卫视, URL: http://123.129.70.178:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://61.138.128.226:19901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 712 ms, Speed: 0.02 M/s, Resolution: None
Name: 广东卫视, URL: http://58.19.43.46:9901/tsfile/live/1039_1.m3u8$订阅源, Date: None, Delay: 1397 ms, Speed: 0.03 M/s, Resolution: None
Name: 广东卫视, URL: http://home.wwang.pw:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1005 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://3501776.xyz:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1127 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://bg5aqv.top:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 887 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://111.61.236.247:9081/hls/43/index.m3u8$订阅源, Date: None, Delay: 731 ms, Speed: 0.03 M/s, Resolution: None
Name: 广东卫视, URL: http://2000.run:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 391 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://202.100.46.58:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 996 ms, Speed: 0.04 M/s, Resolution: None
Name: 广东卫视, URL: http://110.53.52.63:8888/newlive/live/hls/20/live.m3u8$订阅源, Date: None, Delay: 1182 ms, Speed: 0.11 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://220.170.241.204:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: 516 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://www.terrykang.xyz:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://dsm.huarunguoji.top:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1423 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://tvpull.careryun.com/tv/gdws.m3u8$订阅源, Date: None, Delay: 1050 ms, Speed: 1.42 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://116.9.204.242:9901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 263 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: 广东卫视, URL: http://146.235.213.45:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1474 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://58.220.219.14:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://li0580.top:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 431 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=gdws$订阅源, Date: None, Delay: 118 ms, Speed: 0.96 M/s, Resolution: 1280x720
Name: 广东卫视, URL: http://60.223.224.176:8888/newlive/live/hls/20/live.m3u8$订阅源, Date: None, Delay: 495 ms, Speed: 0.04 M/s, Resolution: None
Name: 广东卫视, URL: http://183.11.239.36:808/hls/80/index.m3u8$订阅源, Date: None, Delay: 1991 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://1.itv.nctv.top:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 365 ms, Speed: 0.01 M/s, Resolution: None
Name: 广东卫视, URL: http://gf.you123.fun:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://home.dzlove.top:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 3019 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://183.94.1.118:8801/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://ott.eonn.cn:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 2170 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://61.136.172.236:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 735 ms, Speed: 0.00 M/s, Resolution: None
Name: 广东卫视, URL: http://z.b.bkpcp.top/m.php?id=gdws$订阅源, Date: None, Delay: 219 ms, Speed: 2.09 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://112.74.115.68:35455/itv/1000000005000265034.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1394 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 广东卫视, URL: http://123.129.70.178:9901/tsfile/live/0125_1.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: http://61.138.128.226:19901/tsfile/live/0117_1.m3u8$订阅源, Date: None, Delay: 712 ms, Speed: 0.02 M/s, Resolution: None
Name: 河北卫视, URL: http://123.182.60.29:9002/hls/18/index.m3u8$订阅源, Date: None, Delay: 758 ms, Speed: 0.07 M/s, Resolution: 720x576
Name: 河北卫视, URL: http://111.61.236.247:9081/hls/17/index.m3u8$订阅源, Date: None, Delay: 731 ms, Speed: 0.03 M/s, Resolution: None
Name: 河北卫视, URL: http://tvpull.careryun.com/tv/hbws.m3u8$订阅源, Date: None, Delay: 1050 ms, Speed: 1.42 M/s, Resolution: 1920x1080
Name: 河北卫视, URL: http://183.11.239.36:808/hls/54/index.m3u8$订阅源, Date: None, Delay: 1991 ms, Speed: 0.01 M/s, Resolution: None
Name: 河北卫视, URL: http://home.dzlove.top:35455/itv/5000000006000040016.m3u8?cdn=bestzb$订阅源, Date: None, Delay: 3019 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 河北卫视, URL: http://hls.hsrtv.cn/live/hbws.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: 1280x720
Name: 河北卫视, URL: http://61.136.172.236:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 735 ms, Speed: 0.00 M/s, Resolution: None
Name: 河北卫视, URL: http://139.196.151.191:2051/rtp/239.45.1.44:5140$组播源, Date: None, Delay: 135 ms, Speed: 0.04 M/s, Resolution: None
Name: 河北卫视, URL: http://36.32.174.67:60080/newlive/live/hls/36/live.m3u8$订阅源, Date: None, Delay: 512 ms, Speed: 0.08 M/s, Resolution: 1920x1080
Name: 河北卫视, URL: http://121.33.239.242:9901/tsfile/live/0117_1.m3u8$订阅源, Date: None, Delay: 835 ms, Speed: 0.03 M/s, Resolution: None
Name: 河北卫视, URL: http://123.129.70.178:9901/tsfile/live/0117_1.m3u8$订阅源, Date: None, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 山东卫视, URL: http://61.138.128.226:19901/tsfile/live/0131_1.m3u8$订阅源, Date: None, Delay: 712 ms, Speed: 0.02 M/s, Resolution: None
Name: 山东卫视, URL: http://home.wwang.pw:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1005 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 山东卫视, URL: http://wab201.win:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 296 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 山东卫视, URL: http://3501776.xyz:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1127 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 山东卫视, URL: http://bg5aqv.top:35455/itv/1000000005000265019.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 887 ms, Speed: 0.00 M/s, Resolution: 1920x1080
